,Message,Intent
10,Q: I'm not fake (: Sorry. A: Liar,1
2,Q: Ummm Weres Ma SATTLE I think I left her in the Ur room last night you need to return Calmingion <3A: LMAO WTF! U Dork Lmao * Hands Bak * I said you brought Haha,1
1,Q: Do you know that you hurt someone who should be important for you really badly? A: I know ...,1
1,Q: Fake fake does not mean you look beautiful? A: Okay that question was asked if I was fake I used to use any other pictures from the Internet. And really I take it as appreciation because all the people who are 'fake' 'I think Really Pretty Pretty Sunda STFU.,1
9,Q: Are you Rasisa: Why immediately im Asian I do not,1
7,Q: R u Queen of Hartya: No I obviously I dont believe I brake them :(,1
0,Q. How many people have you dreamed? A: OMG Bay Koh you have no idea,1
10,Question: You are a bushawing alche pieces of shit scrub. A: And you are blocked,1
7,Q: You can not be a single. :),1
2,Q: My stankic? Your person who started the chat ... A: So?,1
10,Question: Brian did not deserve the U ur route 2 is an ugly piece of shit. A: Thnx.,1
5,Q Fuck: fuck yourself.,1
9,Question: Your FaggGgga: You're Bickhhhh,1
10,Q: Not even my jacket: Nah fool gave you a jacket,1
3,Q: Hahaha Funny ID love to see that forest fire fighting battles sound like a challenge. How to fight with me?,1
4,"Q: If I can turn any time, I would have all my Darlin.",1
7,Q: hahaha ohmygod you are actual Jerka: well.,1
3,Q: What lips pierced you? ;) A: Dominic. These. A. Stupid. <3.,1
5,Q: J Do you hang the novelty dat ez girl? U Int Evn Ez Gurl Pik Betr Frienda: Well do not hate on those referred to.,1
3,Q: Formspring Me (: A: MHM OHKAY,1
7,"Q: It's a boom with warm milk but maybe this is because I do not like milk. You do not like milk? Who does not love milk? If you are not tolerant in lactose, it is sufficiently enough but given that you have milk on your grain and I think you're not as well?",1
1,Question: Why are you such a bitch / whore pussy? R I hate your gutsa: lol miki i love you toooo (;,1
2,Q: Damn Justin Bieber. It's fucking Faga: Umm Yoh excuse? it's not!! Urth Fookin! Kai is good,1
5,Q: Yoll Needa Stop Callin This Sexii Ahh Gurl Hoe! (】 My name Iz Hayley Uwanna B Friends? A: THNX and IM OK;],1
7,Q: Is your cock difficult? A: I'm not yet. I cherish it in the shower this morning,1
4,"Question: Everyone looks that this girl was using the ims of the hair and I told her that she was fake then she was like my not false, then she took pictures of Bettys. Shes mute! http://www.formspring.me/lmt23a: k",1
3,"Question: 44 ???? WTF? Would you ever have sex with a minor girl like me? A: No, I will talk to your dirty, but would never go all the way",1
8,Q: LMAO can not spell you in all becuz fuking wrry thanx? What is this all? You write like a fourth grader. They don't care about you. They tell you that you are not followed with people older than you and trying to hang out with big people than you.,1
7,Q: Did you fucking just say my namea: No I believe I typed Billy name.,1
4,Q: Gunna get jumped. And stupid bitch.a: What is the fuck?,1
3,M: I FUCKED ANTHONY AND BITCH HOE DUMB AND ONLY TO SAY AND IM HESICAA: HAHA FALSE,1
0,Q: I have a total i ilish ... well anyway ;-) I will kiss you because you are the Irish. Haha! Tell me why :),1
3,Q: you and Freets are moving me to single-married couple of Freakin. Your way is going united as any sports.,1
5,Q: I want to call you. A: Oh? Thanks!,1
10,"Question: Bitaszz pulling me to call you but you want to do this in an unknown bilush, none venues writes the sizzz. He wrote the sizzz. He wrote her: lmao haters <3",1
4,Q: I'm not a baby you're running! A: Hahahah Jekoff XD and Yess Yisss u!,1
6,Q: um aujula why the hell are you so ugly? LMFAO JK Babygirl your Gorgouesss <3A: ahaa lol thnx.],1
0,Q: You guys are not false! I realized? Good. He was there when he went to my school there. I stay in Texas to Hera: HAHAHAHAHAHA OK. Sweet what's your valley?,1
0,Question: Im Humpin Da Cumputer SCR333N Thinkin About Yuh N Y0 D! (There: Lmfao Bye,1
1,"Q: .... I want ONN YOUU.A: Hahaha Oh Bethy .. (: I want to be ""Ron"" on you too.",1
0,"Question Lmooo Nice One Laura ... and you Gorgeouss and Yah Elizabeth must get a life and stop shit! And Oyahh HM What happens to you and Jholyn? UDK How much I hate that bitch! A: Haha yes, thanks ... and Jhokelyn Idk Whats Going Down.ppl are just Tlking Shit say that I am fighting her ...",1
10,Question: Actually? Because I know those people who do not like you. Most of them claim to be your friend. Soooo STFU :) A: Hahaha When you waste your time then why are you saying STFU me? Lamao Okkkaayayy Jordan.,1
2,Q: Get on yo knees for meh? : 3 A: Navah.,1
6,Q: hey Aujala RA: Hey Whoree;],1
8,Q: Hi I want to give mixed signals and call my lovers !!,1
3,Q: Do you like pussy? A:> _>,1
1,"Q: Can I be your favorite stalker? DAM !! I forgot to put it in ""Anon"". Good night / Day hun :-) A: ahahaha yes you are my fav stalker one of them n the ways: p",1
9,"Q: I smoke me fucker. Hahahahahahhaha yeah, that kind of yeah, oh, oh! - @ rigelattemptsa: Oh, ... LOL",1
3,Q: Do you like Dick? A: You are;),1
4,Q: yuh fuckin s3xi Asz Lip Bitin Niggaa: Thank you,1
4,Q: Sex sex sex spam spam spamA: ;D haha aw iloveyou pieface,1
6,Q: Are you a fucking duck: so you are for commenting on my shapes,1
7,Question: How did your weekend did it? A: Ahh Lang,1
7,Q: Whos UR BESTES Friend in the whole world !!!! a: IDK I have a couple <3,1
9,Q: Do you want me to rain on their parade? Make sure that hatred strangers Texans give them the right to act like fewer level scum suckers from Texas. Need to be in the real world and pull their head from the dark place that it verse. A: Amen,1
6,Q YYO CUM REALIE PINK ???? A: Nein wtf?,1
8,"Q: Is there someone who just want to hit and say ""there bitch?"" ? LMAO Who are you and why? A: My ex-wife who says it all",1
0,Questions: Yuh Qo WHA Do You T3ZZZ / ?????,1
9,"Q: F Do: http://www.ytiotbubbbbe.com/watch ""v Web_ropflexy and form = related",1
9,"Q: But if the birds start it, he does not say it is he who is .a: amen! Hahaha it is very annoying now without her who thank him and think that people think :)",1
10,Q: I still want to be f * ck for them !! a: hahahaha Thank you: d,1
2,Q: Buffalo Buffalo Buffalo Buffalo Buffalo Buffalo Buffalo.A: Shuddup,1
1,"Question: What would you do to stop me to kill mysef or commit suicide ...? A: I am telling you to fly to Australia, you will find a sexxii lady who is worth living and you are good = D",1
0,Q: NIGGGAH ISZ YUH Limited: Kum Luk BXTCH,1
9,"Q: You have to listen to the ""Great Weenie"" song by Eminem (: This loves you so much!",1
6,Question: Do not call it a vvva bitch: just did,1
3,Q: I'm still f * ck them up !! A: Hahahaha thank you: D,1
7,Q: stfu you hoe. You are a piece of shiit.A: Wow I feel insulted,1
2,Q: Looking your bulimic skinny. But thats okay because you got your big jug and hot.A: stfu,1
0,Q: Yuh Fuckin S3Xi Asz Lip Bitin Niggaa: Merci,1
8,"Question: I want to be the best that no one was Dunn Dunn Dunning to catch them is my real test to train them is to be able to move during the land demand far and wide. These pokemon to understand the power that is inside Pokemon OHH, me and youuua: dude i fuck you love",1
1,Q: - Iloveu Fatass! <3a: love yo 2,1
9,Q: What does it do with people hatngg on you jit. You're better not to fight someone who is Lauraaa Trashy and stupid but you know I always have your back. And you do not have an ugly body so stop agreeing with them dumbass. I Love You.A: Hah Love You Baby Gurlll <33,1
6,Q: UMM needs to stop Hatin on my baby girl. Or I personally take care of Yall. Thanksgiving! Aii Laura! Like the person below me.,1
6,Q.: Your money got. X] A: LOL: PP What do you want?,1
1,Q: Do you dick? A: Hahah What ???,1
9,Q: Do you feel you can talk more than I can?,1
0,Q: Stanford has penis. LMAO <3,1
4,Q: Do you have like Kasey Conde as a friend? A: Haha Deff is not stupid Skankkk.,1
0,Question: I think your gay sorry.a: Umm okayy ..: /,1
4,Q: IM GNNA FXK U !!!!!! U U U Dum Hoea: Bring your cry from anonymous and then we can talk. And you probably know that everything is about bitch.,1
2,Q. Would you rather swim instead of swim instead of swimming in the pool or ocean? A: The sea can i do now How can I really ask and no loser,1
1,Q: Y U N D Crystal SRT 8? Shaez Is Wit Paton ND Savnah: WTF IMR 8 does not wit. God ..... hop closing dum shit.;],1
9,"Question: Who Tha Fuck is ""Krista"" R This is not a ""krista"" A: I'm not stupid. Fucking leaves me only a crazy bitch that should come over me. Stop my texting me every second of the damn day! Everyone who reads this <Krista is an annoying bitch that is obsessed by me and spreads rumors about me because I don't like her. I've fucking her !! Let me fuck alone!",1
10,Q: Are you a member of Chimpanzee Family? A: I'm not tired! L.,1
5,Q: Xoxoashleyxo and I'm fine now. No more threats so that your back up is not required.a: Okay Playa. Love and hot chix is ​​what the world lets.,1
1,Question: What is your favorite movie quota? A: Im comes .................. - Bella I do not want you to come! haha oh new moon how to love you.,1
4,Q: Choosing a body Yuuuuuuuu! A: As I care,1
0,"Q: For your 44 years? : O! Dumbass pedifile. : Da: You feel good now ?? If you don't want to talk to me, say so",1
2,P: QU ONL GIRKA: Yew Gotta Diga Mast Wea,1
3,"Q: I'm not a Jew, I'm a Catholic, so you suck a dick: no, thank you, I do not like dick",1
6,"Question: Have you ever seen the movie super size me? If so, did it feel different in the direction of fast food restaurants? If you've seen Havu2019t, I recommend it to see Itu2019s very interesting and pretty good:] A: never saw it I don't eat fast food and don't like fat fat people doing",1
6,Q: No! You are the fool of lola: no oh he asked that I answered me,1
3,"Q: Why I asked why I was the last question and answer, Anon Lola: ur gREk lol reason",1
4,Q: Hahah Man Gigglez?! I think it was a little girlya: soooo ur a gay man?,1
5,"Question: You and I wanted to kick his ass, but after what he said to allow his mistake and say sorry. He is a good man, I hope you talk. A: He's perfect :)",1
2,"Q. Look at Texas Kit !! Here no one wants you !! Leave the hall on Texas and Brooke, we were right without bleach! ... Leaving Soooo! A: OK to me a plane tickettitutituttyutittatuttuttttutttutttuttut",1
1,"Question: Are you a shemale? A: No, no woman who has written it",1
8,"Question: Do you prefer to do hugs or kiss? A: Hmmm I think hugs :) I love hugs !!! Especially from the back when someone wraps their arms, you are <3333 there is someone in the work it always does and it makes me melting :)))) I clearly like kisses in hmmm can I say both? : D is greedy? : D",1
8,"Q: I do not know you, but you look stupid: I am not so",1
6,С: Yuh Fuckin S3xi S3xi asz Lip Bitin Niggaa: рахмет,1
3,Q: Your ugly.: Oohhh good thanks yuuur su,1
3,"Q: Lol ok now, now do not lie. Fagot.a: Yahhhhhhhh, because you know my whole life, right? Get off from my formspring and stop asking Anonymous Pussy, continuous use!",1
9,Q: Bitter Dumb! Fuchkkk you and your stupid friends! All bats! None of you can handle alone! You always need your friends to get everything! A: Your that your honeission hand time but what about .. I do not care about what you think that jus come and tell my face ..,1
4,Question: Do we have serious problems or do you think the problems have been serious? O.OA: Seriously on us,1
7,Question: Penis or vagina or ... Both>: 3A: HM. 8 ============ D,1
2,"Q: Dear BabyDoll VV stops to stop trying to start shit &&. Is I really meaning? This is for life, do they ask people of the life of the people who destroy fake &&? Some balls grow && && start up (: A :) Awhhhhhhhankyou",1
9,Question: Who is in love? A: No person who is most likely you do not.,1
4,Q: EW Vvvvvva: I do not know if I'm pointing without you.,1
0,Q: Vvvvv this chicks not gott no friends && like to start wif ppl .. !! A: wowww lol,1
5,Q: Why do guys tend to ask dirty questions? Hahaa: Because we are Horrndogs. lol,1
10,"Q: LMAO You can not spell Becuz Fucking Etry Thanx at all? What the hell? You write like a 4th grader. They do not worry about you VVV, they allow you to know that you do not know that you are not cool by following and trying to go out with older people than you: Mkay your maturity:]",1
2,Q: Why didn't I get it? A: Cuz Verve Suk,1
9,Q: Slut.r * Here in the face of blinking * A: (;,1
8,Q: Why do Dose Boolatia15 ask questions to Stopid? Turn off Dum Betcha: Why are you talking to me anonymously? be a man. Specify your face. Hahah,1
9,Q: Do you remember the show zoom? I miss it: / A: Nope,1
9,Question Good Old JC.A: Old is absolutely correct: P,1
9,Question: I do not givafuck. Ur without friends ago in one of my other comments. Except Firey Bitcha: Ahaha I have friends and I know who they are not trying to teach me about my life.,1
6,Q: Is one of the 3 more deprived musicians? AMML EMT,1
8,Q: I'll you .............................................. .................................................. .................................................. ............................................... ... ........ star ......................................... .........................................,1
