labels,text
1,why are you soo dumb l immm justt tbh i dont thinkk i amm nott get lil a things late
1,why are you soo dumb l tbh nott immm things dont thinkk i amm justt get i a lil late
1,why are you soo dumb l immm nott tbh i thinkk i amm justt get things lil late
1,why are you soo dumb l immm nott tbh i thinkk i amm justt get things lil late
1,why are you soo dumb l immm nott tbh i dont thinkk i amm justt cause things a lil lately
1,why things you soo i l immm nott tbh dumb dont thinkk i amm justt get are a lil late
1,are you soo dumb l immm nott i dont thinkk i amm justt get things a lil late
1,why are you soo dumb l immm nott tbh i dont thinkk i affair amm justt get things a lil late
1,why are you soo dumb l immm nott tbh i dont thinkk dense i amm justt get things a lil late
1,why affair are you soo dumb l immm nott tbh i dont thinkk i amm justt get things a lil late
1,why are you soo dumb l immm nott tbh i dont thinkk i amm justt induce things a lil former
1,why are you amm dumb l immm nott tbh i dont thinkk i soo justt a things get lil late
1,are you soo dumb l immm nott tbh i dont thinkk i amm justt get things a lil late
1,why are you amm dumb l immm thinkk tbh i dont nott i soo justt get things a lil late
1,why are you soo immm l late nott tbh i dont thinkk i amm justt get things a lil dumb
1,why are you soo dumb l immm personify nott tbh i dont thinkk i amm justt get things a lil late
1,why are you soo dumb cubic decimetre immm nott tbh i dont thinkk i amm justt get things a lil belatedly
1,why are you soo dumb litre immm nott tbh i dont thinkk i amm justt get affair a lil late
1,why are you soo dumb l immm nott tbh i dont thinkk i axerophthol amm justt get things a lil late
1,why are you soo dumb l immm nott tbh i dont thinkk i amm justt get things late
1,why are you soo dumb l immm nott tbh i dont thinkk i amm justt get things a lil late 
1,why are you soo fat l swell done for stating the obvious now why are youu soo ugly l
1,why are you are fat l well done for stating the obvious now why soo youu soo ugly l
1,for are you soo fat l well done why stating the obvious now why are youu soo ugly l
1,why are you soo fat well done for stating the obvious now are youu soo ugly l
1,why are you soo fat cubic decimetre well done for stating the obvious now why are youu soo ugly cubic decimetre
1,why are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,why are you soo fat l well done for submit the obvious now why are youu soo ugly l
1,why are you soo fat l well through for stating the obvious now why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu personify soo ugly l
1,why are you soo fat l well done for stating good the obvious now why are youu soo ugly l
1,why are you now fat l well done for stating the obvious soo why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,why are you soo fat litre well done for stating the obvious now why are youu soo ugly litre
1,why are you soo fat l well done for stating the obvious now why are youu soo personify ugly l
1,why are you soo l l well done for stating the obvious now why are youu soo ugly fat
1,why are you soo l well done for the obvious now why are youu soo ugly
1,why fatten out are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu ugly l
1,why are you soo fat l well done for stating the obvious act now why are youu soo ugly l
1,why are you soo fat l well done for stating the obvious now why are youu soo ugly l
1,youu need to answer your questions you brave i amm i amm
1,youu need to answer your i you gay questions amm i amm
1,youu need to answer your interview you gay i amm i amm
1,youu need to amm your questions you gay i amm i answer
1,youu need to answer your questions you gay i amm i amm
1,youu call for to answer your questions you gay i amm i amm
1,youu amm to answer your questions you gay i amm i need
1,youu need to reply your questions you gay i amm i amm
1,youu need to questions you gay amm amm
1,your need to answer youu questions you gay i amm i amm
1,youu need to questions you gay i amm i amm
1,youu need to answer your questions you gay i amm i amm
1,youu need to answer your questions you gay i amm amm
1,youu need to answer your questions you gay serve i amm i amm
1,youu need to answer your questions you gay i serve amm i amm
1,youu gay to answer your questions you need i amm i amm
1,youu need to answer your questions you gay i amm i amm
1,youu need to answer your questions you gay i amm i amm
1,youu need to answer your i you gay i amm questions amm
1,youu need to answer your interrogative you gay i amm i amm
1,youu need to answer your questions you gay i amm i amm
1,youu need to answer your questions you gay i amm i amm 
1,act do you wanna die
1,do wanna you die
1,you wanna die
1,do you wanna snuff it
1,do you wanna expire
1,do die wanna you
1,do become flat you wanna die
1,act do you wanna die
1,do you wanna buy the farm
1,do you wanna die
1,do you wanna go bad
1,do you wanna act die
1,do you wanna give way
1,die you wanna do
1,do you wanna die
1,you do wanna die
1,do you wanna die
1,you do wanna die
1,you wanna die
1,do act you wanna die
1,do you wanna die
1,do you wanna die 
1,am not a a hoe a baybay im nawt a hoe ur youz weenie
1,am not youz a hoe a baybay im nawt a hoe ur a weenie
1,am not youz a hoe a non baybay im nawt a hoe ur a weenie
1,am not youz a hoe a baybay im nawt a hoe ur a wiener
1,am not youz a hoe a baybay im nawt a hoe ur axerophthol a weenie
1,am not youz a hoe a baybay nawt a ur a weenie
1,axerophthol am not youz a hoe a baybay im nawt a hoe ur a weenie
1,am not youz a hoe a baybay im nawt a hoe ur a hot dog
1,am not weenie a hoe a baybay im nawt a hoe ur a youz
1,am not youz a hoe a baybay im nawt a hoe ur a hot dog
1,am not youz a hoe a baybay im nawt a hoe ur a weenie
1,am not a hoe a baybay im nawt a hoe a
1,am not youz a hoe a baybay axerophthol im nawt a hoe ur a weenie
1,am not youz a hoe a baybay im nawt a hoe ur a weenie
1,a not youz a hoe a baybay im nawt a hoe ur am weenie
1,am not youz a hoe a baybay im nawt a hoe ur a hotdog
1,am not youz a hoe a baybay im nawt a hoe ur a hotdog
1,am not youz a hoe a baybay im nawt a hoe weenie
1,am not youz a hoe a baybay im nawt a hoe weenie a ur
1,am not youz a hoe a baybay im nawt weenie hoe ur a a
1,am axerophthol not youz a hoe a baybay im nawt a hoe ur a weenie
1,am not youz a hoe a baybay im nawt a hoe ur a weenie 
1,ass face y
1,ass face
1,y face ass
1,ass typeface y
1,ass face stern y
1,ass face yttrium
1,ass face yttrium y
1,face y
1,face ass y
1,ass face y
1,ass face yttrium
1,ass face atomic number 
1,ass font face y
1,ass face y
1,ass y
1,shtup face y
1,ass face y
1,roll in the hay face y
1,font ass face y
1,ass stern face y
1,ass face yttrium y
1,ass face y 
1,american bison american bison american bison american bison american bison american bison american bison american bison shuddup
1,buffalo buffalo buffalo buffalo buffalo bison bison buffalo buffalo buffalo shuddup
1,american buffalo american buffalo american buffalo american buffalo american buffalo american buffalo american buffalo american buffalo shuddup
1,buffalo buffalo buffalo buffalo buffalo buffalo buffalo buffalo shuddup
